run,kernel_ref,level,rep,elapsed_ns,pkg_uj,dram_uj,n_compute,n_memory,freq_applied,accepted,cmd_args
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F0__rep01,dual_axpy_cpu_N3162278,F0,1,1857960000.0,161398330,18307353,0,1247,3200000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F0__rep02,dual_axpy_cpu_N3162278,F0,2,1865410000.0,162152906,18421001,0,1252,3200000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F0__rep03,dual_axpy_cpu_N3162278,F0,3,1878020000.0,162387340,18536333,0,1256,3200000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F1__rep01,dual_axpy_cpu_N3162278,F1,1,1920610000.0,161648634,18539132,0,1298,2900000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F1__rep02,dual_axpy_cpu_N3162278,F1,2,1916930000.0,159971148,18412051,0,1289,2900000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F1__rep03,dual_axpy_cpu_N3162278,F1,3,1915910000.0,159989641,18694260,0,1281,2900000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F2__rep01,dual_axpy_cpu_N3162278,F2,1,1945630000.0,159109150,18961963,0,1330,2600000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F2__rep02,dual_axpy_cpu_N3162278,F2,2,1974690000.0,162588329,19313772,0,1365,2600000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F2__rep03,dual_axpy_cpu_N3162278,F2,3,1947630000.0,160255632,19141585,0,1338,2600000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F3__rep01,dual_axpy_cpu_N3162278,F3,1,2035240000.0,161392776,19452925,0,1398,2300000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F3__rep02,dual_axpy_cpu_N3162278,F3,2,2012940000.0,160458695,19517827,0,1387,2300000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F3__rep03,dual_axpy_cpu_N3162278,F3,3,2011360000.0,160303849,19455342,0,1385,2300000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F4__rep01,dual_axpy_cpu_N3162278,F4,1,2073490000.0,162739879,19907901,0,1457,2000000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F4__rep02,dual_axpy_cpu_N3162278,F4,2,2089670000.0,163268076,20150421,0,1467,2000000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F4__rep03,dual_axpy_cpu_N3162278,F4,3,2090530000.0,162650707,19791912,0,1457,2000000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F5__rep01,dual_axpy_cpu_N3162278,F5,1,2225080000.0,170758840,21094508,0,1596,1700000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F5__rep02,dual_axpy_cpu_N3162278,F5,2,2186640000.0,168975398,20491627,0,1574,1700000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F5__rep03,dual_axpy_cpu_N3162278,F5,3,2181650000.0,168348995,20752109,0,1560,1700000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F6__rep01,dual_axpy_cpu_N3162278,F6,1,2361190000.0,180276577,21998921,0,1741,1400000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F6__rep02,dual_axpy_cpu_N3162278,F6,2,2343490000.0,179846403,21697573,0,1721,1400000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F6__rep03,dual_axpy_cpu_N3162278,F6,3,2374070000.0,182003379,22016149,0,1751,1400000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F7__rep01,dual_axpy_cpu_N3162278,F7,1,2648010000.0,201821993,24016593,0,2035,1100000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F7__rep02,dual_axpy_cpu_N3162278,F7,2,2674400000.0,203365691,24364531,0,2055,1100000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F7__rep03,dual_axpy_cpu_N3162278,F7,3,2658420000.0,201688510,23879612,0,2037,1100000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F8__rep01,dual_axpy_cpu_N3162278,F8,1,3169150000.0,239401182,27681234,0,2559,800000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F8__rep02,dual_axpy_cpu_N3162278,F8,2,3183020000.0,242867115,27624853,0,2559,800000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__F8__rep03,dual_axpy_cpu_N3162278,F8,3,3181440000.0,242198721,27855027,0,2560,800000,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__REF__rep01,dual_axpy_cpu_N3162278,REF,1,1881080000.0,162812144,18557829,0,1425,,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__REF__rep02,dual_axpy_cpu_N3162278,REF,2,1924700000.0,166566041,18968588,0,1451,,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_axpy_cpu_N3162278__REF__rep03,dual_axpy_cpu_N3162278,REF,3,1892600000.0,164705206,18758535,0,1454,,True,--size 3162278 --iterations 475
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F0__rep01,dual_cholesky_cpu_N1024,F0,1,1830770000.0,149281417,11141827,0,1216,3200000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F0__rep02,dual_cholesky_cpu_N1024,F0,2,1855220000.0,150838909,11211397,0,1234,3200000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F0__rep03,dual_cholesky_cpu_N1024,F0,3,1857910000.0,151264932,11330171,0,1247,3200000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F1__rep01,dual_cholesky_cpu_N1024,F1,1,1986830000.0,157457727,12132150,17,1346,2900000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F1__rep02,dual_cholesky_cpu_N1024,F1,2,1978470000.0,156206753,12028033,0,1356,2900000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F1__rep03,dual_cholesky_cpu_N1024,F1,3,2087990000.0,165603641,13195179,18,1457,2900000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F2__rep01,dual_cholesky_cpu_N1024,F2,1,2120170000.0,165412723,13004143,0,1505,2600000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F2__rep02,dual_cholesky_cpu_N1024,F2,2,2079650000.0,162596141,12516639,16,1450,2600000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F2__rep03,dual_cholesky_cpu_N1024,F2,3,1982500000.0,154266390,11899514,31,1337,2600000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F3__rep01,dual_cholesky_cpu_N1024,F3,1,2274650000.0,175643288,14283820,408,1258,2300000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F3__rep02,dual_cholesky_cpu_N1024,F3,2,2270270000.0,173009872,14018442,362,1283,2300000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F3__rep03,dual_cholesky_cpu_N1024,F3,3,2228990000.0,172238938,13650599,355,1263,2300000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F4__rep01,dual_cholesky_cpu_N1024,F4,1,2319860000.0,175989295,13961434,1105,603,2000000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F4__rep02,dual_cholesky_cpu_N1024,F4,2,2526060000.0,192620113,15915275,514,1392,2000000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F4__rep03,dual_cholesky_cpu_N1024,F4,3,2398790000.0,182055381,14598908,917,857,2000000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F5__rep01,dual_cholesky_cpu_N1024,F5,1,2569020000.0,193794792,15555464,1290,662,1700000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F5__rep02,dual_cholesky_cpu_N1024,F5,2,2632840000.0,199084696,15899638,948,1064,1700000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F5__rep03,dual_cholesky_cpu_N1024,F5,3,2742760000.0,206889119,17196481,677,1441,1700000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F6__rep01,dual_cholesky_cpu_N1024,F6,1,2989480000.0,225545809,18165109,1262,1115,1400000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F6__rep02,dual_cholesky_cpu_N1024,F6,2,3118600000.0,235749031,19058843,1430,1068,1400000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F6__rep03,dual_cholesky_cpu_N1024,F6,3,3021640000.0,226137726,18537419,1350,1038,1400000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F7__rep01,dual_cholesky_cpu_N1024,F7,1,3585950000.0,268973128,21543578,1511,1461,1100000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F7__rep02,dual_cholesky_cpu_N1024,F7,2,3690950000.0,276988488,22717516,1514,1556,1100000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F7__rep03,dual_cholesky_cpu_N1024,F7,3,3634620000.0,272131933,22207231,1645,1368,1100000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F8__rep01,dual_cholesky_cpu_N1024,F8,1,4753840000.0,359765680,28989292,2500,1632,800000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F8__rep02,dual_cholesky_cpu_N1024,F8,2,4798330000.0,362097400,29597912,2712,1456,800000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__F8__rep03,dual_cholesky_cpu_N1024,F8,3,4840850000.0,366685279,30091412,2745,1473,800000,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__REF__rep01,dual_cholesky_cpu_N1024,REF,1,1861190000.0,151390787,11301850,0,1405,,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__REF__rep02,dual_cholesky_cpu_N1024,REF,2,1888700000.0,154214388,11611843,0,1455,,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N1024__REF__rep03,dual_cholesky_cpu_N1024,REF,3,1900760000.0,154457124,11440774,0,1448,,True,--size 1024 --iterations 121
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F0__rep01,dual_cholesky_cpu_N2048,F0,1,2037810000.0,159058003,14615998,272,383,3200000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F0__rep02,dual_cholesky_cpu_N2048,F0,2,2057080000.0,161399856,15016950,243,475,3200000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F0__rep03,dual_cholesky_cpu_N2048,F0,3,2016090000.0,159112629,14803653,233,437,3200000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F1__rep01,dual_cholesky_cpu_N2048,F1,1,2089420000.0,159873309,14915419,260,472,2900000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F1__rep02,dual_cholesky_cpu_N2048,F1,2,2093010000.0,161202468,15195669,294,427,2900000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F1__rep03,dual_cholesky_cpu_N2048,F1,3,2077700000.0,159828570,14889547,241,476,2900000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F2__rep01,dual_cholesky_cpu_N2048,F2,1,2184950000.0,165205571,15611431,290,458,2600000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F2__rep02,dual_cholesky_cpu_N2048,F2,2,2161240000.0,164452337,15580939,186,528,2600000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F2__rep03,dual_cholesky_cpu_N2048,F2,3,2174930000.0,165792422,15575400,226,512,2600000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F3__rep01,dual_cholesky_cpu_N2048,F3,1,2253450000.0,170421011,16026781,424,443,2300000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F3__rep02,dual_cholesky_cpu_N2048,F3,2,2268290000.0,170222281,16015917,392,450,2300000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F3__rep03,dual_cholesky_cpu_N2048,F3,3,2285980000.0,173015548,16682876,402,462,2300000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F4__rep01,dual_cholesky_cpu_N2048,F4,1,2392020000.0,178947113,16829633,435,644,2000000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F4__rep02,dual_cholesky_cpu_N2048,F4,2,2420000000.0,181045740,17070623,421,575,2000000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F4__rep03,dual_cholesky_cpu_N2048,F4,3,2429230000.0,181014307,17287271,487,785,2000000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F5__rep01,dual_cholesky_cpu_N2048,F5,1,2575080000.0,190736695,18091975,534,1045,1700000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F5__rep02,dual_cholesky_cpu_N2048,F5,2,2582810000.0,193379631,18236621,545,933,1700000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F5__rep03,dual_cholesky_cpu_N2048,F5,3,2633250000.0,197461836,18676527,640,919,1700000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F6__rep01,dual_cholesky_cpu_N2048,F6,1,2852910000.0,213636233,20253971,692,1296,1400000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F6__rep02,dual_cholesky_cpu_N2048,F6,2,2890050000.0,214121034,20198356,692,1356,1400000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F6__rep03,dual_cholesky_cpu_N2048,F6,3,2862840000.0,212099982,20250207,676,1283,1400000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F7__rep01,dual_cholesky_cpu_N2048,F7,1,3290540000.0,242443776,22203941,835,1461,1100000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F7__rep02,dual_cholesky_cpu_N2048,F7,2,3319540000.0,244781417,22748178,843,1517,1100000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F7__rep03,dual_cholesky_cpu_N2048,F7,3,3293560000.0,242863391,22295037,857,1324,1100000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F8__rep01,dual_cholesky_cpu_N2048,F8,1,4200750000.0,311948482,28193188,1430,2143,800000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F8__rep02,dual_cholesky_cpu_N2048,F8,2,4109280000.0,307009407,28175287,1379,2120,800000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__F8__rep03,dual_cholesky_cpu_N2048,F8,3,4139260000.0,305973521,27372358,1430,2072,800000,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__REF__rep01,dual_cholesky_cpu_N2048,REF,1,2052210000.0,161722791,14845881,389,1220,,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__REF__rep02,dual_cholesky_cpu_N2048,REF,2,2032580000.0,159421772,14712205,300,1290,,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N2048__REF__rep03,dual_cholesky_cpu_N2048,REF,3,2054000000.0,161486403,14952813,322,1279,,True,--size 2048 --iterations 22
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F0__rep01,dual_cholesky_cpu_N256,F0,1,1842930000.0,152400000,9250747,1229,0,3200000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F0__rep02,dual_cholesky_cpu_N256,F0,2,1849140000.0,153492100,9169091,1226,0,3200000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F0__rep03,dual_cholesky_cpu_N256,F0,3,1864600000.0,154347322,9281867,1234,0,3200000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F1__rep01,dual_cholesky_cpu_N256,F1,1,1969830000.0,158766683,9993088,1353,0,2900000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F1__rep02,dual_cholesky_cpu_N256,F1,2,1980370000.0,159782794,10079931,1360,0,2900000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F1__rep03,dual_cholesky_cpu_N256,F1,3,2000920000.0,161448744,10170369,1381,0,2900000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F2__rep01,dual_cholesky_cpu_N256,F2,1,2116730000.0,167344664,10762693,1506,0,2600000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F2__rep02,dual_cholesky_cpu_N256,F2,2,2107600000.0,167468444,10959787,1499,0,2600000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F2__rep03,dual_cholesky_cpu_N256,F2,3,2118630000.0,167712827,10862266,1505,0,2600000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F3__rep01,dual_cholesky_cpu_N256,F3,1,2360430000.0,182833761,12345065,1739,0,2300000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F3__rep02,dual_cholesky_cpu_N256,F3,2,2365890000.0,183518451,12332060,1740,0,2300000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F3__rep03,dual_cholesky_cpu_N256,F3,3,2395970000.0,186957590,12618399,1773,0,2300000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F4__rep01,dual_cholesky_cpu_N256,F4,1,2736960000.0,212294866,14414895,2125,0,2000000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F4__rep02,dual_cholesky_cpu_N256,F4,2,2730470000.0,212008063,14429843,2110,0,2000000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F4__rep03,dual_cholesky_cpu_N256,F4,3,2776970000.0,216500727,14809833,2161,0,2000000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F5__rep01,dual_cholesky_cpu_N256,F5,1,3130430000.0,237407351,16787802,2494,0,1700000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F5__rep02,dual_cholesky_cpu_N256,F5,2,3152690000.0,241698783,16977783,2527,0,1700000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F5__rep03,dual_cholesky_cpu_N256,F5,3,3164000000.0,243081775,16982908,2542,0,1700000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F6__rep01,dual_cholesky_cpu_N256,F6,1,3569290000.0,271626013,19559658,2935,0,1400000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F6__rep02,dual_cholesky_cpu_N256,F6,2,3551270000.0,271663611,19586402,2942,0,1400000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F6__rep03,dual_cholesky_cpu_N256,F6,3,3562690000.0,271087563,19481796,2941,0,1400000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F7__rep01,dual_cholesky_cpu_N256,F7,1,4268790000.0,320963839,23712506,3645,0,1100000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F7__rep02,dual_cholesky_cpu_N256,F7,2,4269420000.0,322318694,23841209,3662,0,1100000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F7__rep03,dual_cholesky_cpu_N256,F7,3,4275240000.0,323877223,23988289,3665,0,1100000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F8__rep01,dual_cholesky_cpu_N256,F8,1,5675090000.0,427685002,32235004,5035,0,800000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F8__rep02,dual_cholesky_cpu_N256,F8,2,5619490000.0,425905953,31908318,5007,0,800000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__F8__rep03,dual_cholesky_cpu_N256,F8,3,5574120000.0,423778334,31742527,4959,0,800000,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__REF__rep01,dual_cholesky_cpu_N256,REF,1,1867360000.0,154687775,9338064,1410,0,,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__REF__rep02,dual_cholesky_cpu_N256,REF,2,1845670000.0,153694919,9324248,1410,0,,True,--size 256 --iterations 2860
pacca_cpu_final_20260913__dual_cholesky_cpu_N256__REF__rep03,dual_cholesky_cpu_N256,REF,3,1857570000.0,154608552,9267363,1407,0,,True,--size 256 --iterations 2860
